body,title,url 
"
La birria es un platillo mexicano originario del estado de Jalisco que se prepara con carne de borrego o de chivo,  en la que se mezclan los sabores del clavo, el orégano, la pimienta con chiles y jitomate cocidos en horno. En la Ciudad de México hay una gran cantidad de lugares en la que la birria es la especialidad de la casa. Te decimos dónde. 

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Una publicación compartida por MichoacaNíssimo (@michnissimo) el 11 de Mar de 2018 a las 9:46 PDT




 
Michoacaníssimo 
En este restaurante la birria es la especialidad de la casa, cuentan con una tradición familiar de más de 70 años preparando birria de chivo al estilo Michoacán. Dentro de su menú cuentan con Birria Surtida , maciza, birria del patrón además de tacos consomé, quesadillas y guacamole; de  postre podrás elegir entre flan, helado o pastel, y podrás elegir entre jugo o café para beber.  
¿Dónde? San Faustino 9-14, Pedregal de Sta Úrsula.¿Horario? Lunes a Domingo de 8:00 a 18:00 hrs.

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Una publicación compartida por La Polar Restaurante (@lapolarrestaurante) el 19 de Sep de 2019 a las 6:34 PDT



La Polar 
La historia de este restaurante inicia en los años treinta como una cervecería en la Colonia San Rafael, aunque en 1986 adquiere el giro de Restaurante Bar teniendo Birria como plato principal. Actualmente presumen tener dentro de su menú la mejor birria de México, preparada al estilo Jalisco, además, cuentan con su propia marca de Tequila. 
¿Dónde? Calle Guillermo Prieto 129, San Rafael¿Horario? Lunes a viernes de 8:00 a.m a 1:00 a.m. 
 
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 



Una publicación compartida por Ricardo Ostos (@blacklothos) el 18 de Feb de 2018 a las 1:33 PST



El chivito de San Cosme 
El Chivito de San Cosme cuenta con la mejor birria en la Del Valle, la cual podrás acompañar con tortillas hechas a mano en el momento y salsas deliciosas que tienes que probar. Además cuentan con pozole, arrachera y lomo argentino. 
 
¿Dónde? Av. Coyoacán 965, Eje 3 Poniente, Matías Romero Esq, Del Valle¿Horario? Varían de Lunes a domingo de 9:00 a 23:00 horas 
 

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Una publicación compartida por Paulo Ruiz (@pauloconu) el 23 de Feb de 2019 a las 11:07 PST



Birria y Pozole San Camilito 
El Mercado de San Camilito, a un costado de la plaza de Garibaldi, ofrece una gran variedad de comida típica; garnachas, pozole y pancita, pero comer birria en este mercado es casi una obligación pues este platillo es preparado con ingredientes de la más alta calidad. Este lugar es ideal para curarte la cruda con una buena birria después de la fiesta. 
¿Dónde? República de Ecuador Mercado, San Camilito Local 13, Centro ¿Horario? De lunes a domingo de 9:00 a.m. a 12:00 a.m. 
 

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Una publicación compartida por Ricardo CL (@richy.ans) el 20 de Jul de 2019 a las 8:34 PDT



Birria mi Lindo Jalisco 
En este local, además de ofrecer antojitos mexicanos y cervezas, preparan una birria deliciosa que es casi una para obligatoria si pasas por la calzada de La Viga en la Nueva Santa Anita, pues la atención es muy buena y la comida deliciosa.  
 
¿Dónde?   Eje Vial 2 Oriente (calzada De La Viga), 625 (Nueva Santa Anita) ¿Horario?  De 7:00 a 18:00 horas.
 



Artículo


Birria: Un platillo muy mexicano

Menú


Sabores definidos por su sutileza, el ingenio y el mestizaje de la patria, ya que se condimenta con pimienta, orégano y jengibre. 








 
",Cinco lugares para comer birria en la CDMX,http://www.eluniversal.com.mx/menu/cinco-lugares-para-comer-birria-en-la-cdmx
"
Después de toda la polémica, se dio a conocer la sanción a Antonio Briseño luego de la fuerte entrada que mandó al hospital a Giovani Dos Santos, durante el Clásico Nacional.
Giovani Dos Santos estará fuera de las canchas por seis semanas; Antonio Briseño, cuatro.
La Comisión Disciplinaria dio a conocer que el defensa del Guadalajara quedó suspendido esa cantidad de partidos dentro de la Liga MX, por la fuerte acción sobre el volante del América, que terminó en una impactante imagen y que lo mandó al hospital.
La autoridad del futbol tricolor informó que dicha sanción consistió en dos juegos de castigo por “ser culpable de juego brusco grave” y otro par adicional “por los hechos acontecidos durante el encuentro” del sábado. 
Briseño se perderá el compromiso de este fin de semana, contra los Pumas. Posterior a la fecha FIFA, el zaguero tampoco estará en la visita del Rebaño al estadio BBVA, contra Monterrey, frente al FC Juárez y los Xolos de Tijuana.
Guillermo Ochoa, quien fue investigado por un supuesto escupitajo sobre Briseño, no fue sancionado, ya que “ no existió dicha acción”, explicó la Comisión Disciplinaria.
Comunicado:
La Comisión Disciplinaria da a conocer el reporte de jugadores e integrantes de Cuerpo Técnico sancionados tras la actividad de la Jornada 12 del Torneo Apertura 2019 de la LIGA BBVA MX.
Se sanciona al Jugador Antonio Briseño Vázquez con 4 partidos de suspensión 
Se informa que, dicha sanción consiste en 2 partidos de suspensión con base en el informe arbitral por la Causal 3: Ser culpable de juego brusco grave, más 2 partidos adicionales determinados por la Comisión Disciplinaria, por los hechos acontecidos durante el encuentro entre los equipos América vs Guadalajara, de acuerdo al artículo 74 inciso e) del Reglamento de Sanciones, que a la letra dice:
 Artículo 74
 Es competencia de la Comisión Disciplinaria:
 e) Calificar discrecionalmente la gravedad de las faltas cometidas para determinar la sanción aplicable.
 
Cabe mencionar que el Jugador Antonio Briseño deberá cumplir su sanción en el Torneo de la Liga MX, y no podrá participar en las divisiones inferiores o competencias Oficiales de la FMF.
  Por otra parte, se informa que, con base en los gritos racistas emitidos por aficionados en tribuna del estadio Alfonso Lastras durante el partido entre los Clubes San Luis vs Tijuana, esta Comisión determina aplicar al Club San Luis, un apercibimiento y una sanción económica.
 Respecto a las imágenes que han circulado en redes sociales de un supuesto escupitajo por parte del Jugador Guillermo Ochoa en contra del Jugador Antonio Briseño, durante el partido entre los equipos América vs Guadalajara, se informa que se entrevistó a los involucrados en este evento, así como al árbitro asistente 2, Sr. Michel Alejandro Morales, coincidiendo en sus declaraciones, que no existió dicha acción. Por lo anterior, esta Comisión determina que no existen elementos para aplicar alguna sanción.



Artículo


Giovani dos Santos dejará el hospital para seguir su recuperación

Universal Deportes


El atacante del América continuará su rehabilitación en casa tras la fuerte herida que sufrió en el Clásico Nacional 







","Suspenden al ""Pollo"" Briseño por brutal entrada a Giovani Dos Santos",http://www.eluniversal.com.mx/universal-deportes/dan-conocer-la-sancion-del-pollo-briseno
"
Guadalajara.- El paso de la tormenta tropical “Narda” por Jalisco dejó tres ríos desbordados, derrumbes y daño a viviendas en diversos municipios.
De acuerdo al Comité Estatal de Emergencias, la tormenta dejó afectaciones mayores en los municipios costeros de Cihuatlán, Puerto Vallarta, Cabo Corrientes, La Huerta, Tomatlán y Villa Purificación, los cuales inicialmente entrarán en la solicitud de declaratoria del Fondo de Desastres Naturales (Fonden).
Al dar el primer reporte oficial tras el paso de la tormenta, el secretario General de Gobierno, Enrique Ibarra Pedroza, informó que se rescataron a 29 personas de la comunidad de José María Morelos, en Chalacatepec y 450 personas fueron evacuadas el día de ayer, además se registraron afectaciones en casi 300 viviendas, aunque advirtió que la cifra puede incrementarse.
“El fenómeno natural ha provocado una importante cantidad de lluvias lo que ha provocado afectaciones ya censadas hasta este momento en 268 viviendas en diversos lugares y municipios, de igual manera se registro un derrumbe en la carretera federal 200 a la altura del kilometro 90+300. En La Huerta, Cabo Corrientes y Tomatlán se encuentra la mayor parte de las 268 viviendas afectadas por el paso de Narda. Algunos hogares no están censados aún, por lo que la cifra aumentará”.
Respecto a los caudales de los ríos de la zona, detalló que se reportan a su límite y se tiene registro del desbordamiento de los ríos Cuale, Aquiles Serdán y Yelapa. En este último Unidades de Protección Civil, de la Marina y la Guardia Nacional realizaron maniobras para ingresar a la comunidad de Yelapa, en el municipio de Cabo Corrientes, debido a que el solo se puede ingresar de manera marítima o aérea. Está zona “ha sido de las más impactadas”.
 Foto: Gobierno de Jalisco
En la comunidad de El Rebalse, en Cihuatlán, dos hombres de 45 y 60 años fueron rescatados por parte del Grupo Aéreo Fénix en el helicóptero.
Detalló que se instalaron 11 refugios temporales con mil 300 espacios, aunque hasta el momento 386 personas se resguardaron en los albergues, el estado de fuerza con que se cuenta 256 elementos.
El secretario general de gobierno informó que además en Yelapa se reportó el fallecimiento de una persona de 66 años, aunque aclaró que presuntamente se desvaneció al ingresar a su vivienda y no por cuestiones relacionadas a la tormenta tropical.
En su cuenta de Twitter, el gobernador Enrique Alfaro Ramírez informó que debido a que se pronostica que las lluvias intensas continúen, la suspensión de clases se mantendrá en 30 municipios.
“Las clases están suspendidas en los municipios costeros y la decisión de restablecerlas será hasta revisar el comportamiento de las lluvias y el nivel de los ríos; por lo que la recomendación es no salir de sus hogares de no ser necesario”.

 Foto: Gobierno de Jalisco

afcl
","“Narda” deja ríos desbordados, derrumbes y daños a viviendas en Jalisco",http://www.eluniversal.com.mx/estados/narda-deja-rios-desbordados-derrumbes-y-danos-viviendas-en-jalisco
"
El clásico nacional no se libró de la violencia en las gradas. En el duelo en el que el América goleó a las Chivas por 4-1, un aficionado del Guadalajara sufrió una aparatosa patada que hizo que cayera dos filas.
En un video que circula en redes sociales se puede apreciar que el seguidor rojiblanco intercambia golpes con un americanista que está sentado siendo golpeado pero con una patada logra quitarse a su agresor, quien cae de las gradas.
El partido entre América y Guadalajara fue marcado por la lesión de Giovani Dos Santos tras sufrir una fuerte entrada de Antonio Briseño que lo dejará fuera por seis semanas.
 

Aficionado de Chivas salió volando en trifulca contra seguidores del América en el clásico mexicano... pic.twitter.com/lYmHxnFBUu
 — luis barrios_gt (@Luisbarrios_502) September 30, 2019
  
",Violencia manchó el Clásico Nacional,https://www.eluniversal.com.mx/universal-deportes/futbol/violencia-mancho-el-clasico-nacional
"
Giovani dos Santos permanecerá una noche más bajo observación, en un hospital al sur de la Ciudad de México, luego de la cirugía a la que fue sometido en la madrugada del pasado domingo.
El médico que realizó la operación lo valoró este mediodía, para descartar cualquier tipo de infección tras el procedimiento para reparar el daño muscular sufrido en el muslo derecho , a consecuencia de una brutal entrada -con los tachones de frente- de Antonio Briseño, defensa del Guadalajara.


Artículo


El ""Pollo"" Briseño se disculpa con Giovani Dos Santos

Universal Deportes


El futbolista de Chivas le mandó un mensaje a Giovani Dos Santos luego de ser intervenido quirúrgicamente 






En el nosocomio se encuentran el padre de Gio, Zizinho, y el hermano mayor de los Dos Santos, Eder, junto a otros familiares. 
Además, el delantero de las Águilas hoy recibió la breve visita del auxiliar del técnico Miguel Herrera, Álvaro Galindo, y del kinesiólogo Carlos Pecanha.
Una vez que Gio reciba el alta, comenzará una recuperación de un mes y medio, según el reporte médico tras descartar daño a nivel óseo.
 



Artículo


Escalofriante lesión de Giovani dos Santos durante el Clásico

Universal Deportes


Una fuerte entrada de Antonio Briseño provocó que el jugador del América saliera de cambio y fuera directo al hospital 








 
",Giovani dos Santos dejará el hospital para seguir su recuperación,http://www.eluniversal.com.mx/universal-deportes/futbol/giovani-dos-santos-dejara-el-hospital-para-seguir-su-recuperacion
"La Universidad Anderson, en Carolina del Sur, anunció que ofrecerá una beca de hasta 8 mil 500 dólares a todos los estudiantes extranjeros que ingresen a su institución. 
El apoyo económico está enfocado en los alumnos de primer ingreso y de intercambio con otras universidades del mundo. Además, la beca es renovable para los siguientes años en el centro educativo.  
La institución privada, ubicada en la ciudad de Anderson, cuenta con un buen nivel de enseñanza en carreras como Negocios, Marketing, Administración, Educación, Artes Visuales y otras profesiones relacionadas con el ámbito de la salud. También ofrece especializaciones, maestrías y doctorados, según US News. 
Relacionado






Lanzan beca para estudiar un doctorado en la Universidad de Texas


Los becarios reciben apoyo financiero hasta por cinco años, pero antes deben hacer estas solicitudes 


 

El costo de estudiar en la Universidad Anderson por un año es de 37 mil 020 dólares (730 mil 222 pesos), de acuerdo con su sitio oficial. La matrícula y otras cuotas de estudio ascienden a 26 mil 970 dólares al año (531 mil 987 pesos), mientras que el alojamiento y alimentos tiene un costo de 10 mil 50 dólares (198 mil 244 pesos). 
Para ayudar a los alumnos que llegan de otros países, la institución ofrece una suma de 3 mil dólares (59 mil 184 pesos), por ser estudiantes internacionales. 

Además, pueden aplicar por la beca AU Grant, que está basada en los puntajes de los exámenes de ingreso GPA, SAT o ACT. Este apoyo es de 4 mil dólares al año (78 mil 809 pesos). 
Los estudiantes que se muden al campus de la Anderson University también podrán solicitar una subvención de mil 500 dólares (29 mil 597 pesos) anuales para este rubro. 
Para poder aplicar para cualquiera de las becas es importante que el estudiante sea admitido antes. Para presentar la solicitud, los aspirantes deben registrarse en www.andersonuniversity.edu. 
No te pierdas






Maná ofrece becas de 10 mil dólares para que latinos estudien en EU


Se otorgarán 15 apoyos económicos a los jóvenes que hayan colaborado o tengan ideas de proyectos para mejorar el medio ambiente 


 
",,https://www.viveusa.mx/educacion/universidad-en-carolina-del-sur-ofrece-beca-para-alumnos-extranjeros
"
CLÁSICO MANCHADO
América derrotó con toda autoridad el Guadalajara (4-1), pero la mala nota la dio Antonio Briseño con la dura entrada sobre Giovani Dos Santos, que mandó al delantero americanista directo al quirófano. Se espera que Gio regrese en seis semanas a la actividad, mismo tiempo que se le debiera dar de suspensión al 'Pollo'.
Para acabarla, en las tribunas se desató la violencia entre aficionados de ambos equipos.
 



Artículo


Escalofriante lesión de Giovani dos Santos durante el Clásico

Universal Deportes


Una fuerte entrada de Antonio Briseño provocó que el jugador del América saliera de cambio y fuera directo al hospital 








EN PACHUCA
En el duelo entre Pachuca y Cruz Azul, realizado en el estadio Hidalgo, los gritos de “Eeeh puto” se repitieron en cinco ocasiones durante la segunda parte, en ninguna de estas manifestaciones, el sonido local realizó alguna recomendación para que esto se detuviera.
EN CIUDAD UNIVERSITARIA
Tan mal va la temporada de los Pumas, a pesar del triunfo ante Santos, que la directiva decidió abrir de último momento las puertas del estadio Olímpico de Ciudad Universitaria, para que la gente entrara gratis… Qué habrán pensado los que pagaron su boleto.
 



Artículo


A Pumas le urge apoyo y regala boletos ante Santos

Universal Deportes


Los Pumas están urgidos de que venga gente al estadio Olímpico Universitario que ya invita gratis. 








EN VERACRUZ
En tanto que los jugadores de los Tiburones Rojos amagaron con protestar por la falta de pago durante el juego contra Toluca, no lo cumplieron, pero la afición en las tribunas si se manifestó contra la administración de Fidel Kuri, protestas que fueron reprimidas en la tribuna.
 



Artículo


Afición del Veracruz protesta contra Kuri; seguridad les retira mantas

Universal Deportes


Los aficionados no pudieron mostrar su inconformidad pues elementos de seguridad les retiraron sus mantas de protesta 







","Jornada 12 del Apertura 2019, entre sangre y violencia",http://www.eluniversal.com.mx/universal-deportes/futbol/jornada-12-del-apertura-2019-entre-sangre-y-racismo
"Diego Fernández de Cevallos acordó presentar una propuesta de pago para solventar la deuda de predial que tiene desde 1993 en el municipio de Colón, informó el alcalde Alejandro Ochoa Valencia.
Diego Fernández de Cevallos visitó las oficinas de la presidencia municipal colonense para hablar del pasivo que supera los 900 millones de pesos derivado del no pago de predial desde hace 26 años.
Alejandro Ochoa informó que la propiedad de Fernández de Cevallos conocida como El Estanco tiene una superficie de 200 hectáreas y mil 211 claves catastrales, tiene uso de suelo urbano —concedido años atrás para el desarrollo de vivienda— pero se usa como agrícola.
“Nosotros demostramos los números fríos, es importante dar a conocer que hay voluntad de ellos de pagar lo justo (…) se sorprendió [Fernández de Cevallos], no acepta esa cantidad de la deuda por todos los conceptos, pero se pueden hacer convenios para el pago”, explicó el edil.
Durante la reunión que sostuvo con el otrora candidato de 1988 a la presidencia de la República, Alejandro Ochoa reconoció que hay voluntad de diálogo para alcanzar acuerdos, siempre que éstos sean dentro de lo que marca la norma; recordó que el municipio tiene posibilidad de condonar 80% de las multas y recargos, pero aún no hay ninguna cantidad sobre la mesa.
Aseguró que revelar la deuda millonaria no fue con intenciones políticas o de mala fe, sino en un ejercicio de transparencia; reiteró que ante los recortes presupuestales que continuarán desde la federación, su administración generó esquemas de cobro para combatir la cartera vencida y requerir a todos los deudores por igual.
En una actualización de números, rectificó la cantidad que dio a conocer inicialmente (de 3 mil 946 millones) e informó que la deuda total es de 984 millones 766 mil 632.93 pesos.
El impuesto predial es sólo de 36 millones 605 mil 482.52 pesos, a lo que se suma un adicional de 8 millones 747 mil 322.30 por solicitar cambio de uso de suelo sin desarrollar (que se cobra por especular).
Otros conceptos están relacionados con la factibilidad de uso de suelo sin ejecutar obra por 6 millones 340 mil 443.08 pesos; el apoyo a bomberos que está indicado en la Ley de Ingresos por 24 millones 564 mil 249.11 pesos; la actualización de valores que incluye la construcción de bardas por 67 millones 080 mil 874.51 pesos.
De recargos son 356 millones 929 mil 810.48; del requerimiento son 37 millones 875 mil 639.74 pesos y la multa que asciende a 446 millones 622 mil 811.19 pesos.
“La ley debe ser igual para todos sin distingos de que sea miembro del partido que me dio la oportunidad de gobernar o de compadrazgos o amiguismos”, dijo. Ochoa Valencia, quien llegó a la alcaldía como candidato ciudadano con el respaldo del PAN en 2015 y logró la reelección en el 2018.
",Hay voluntad de Diego Fernández para pagar: edil,https://www.eluniversalqueretaro.mx/portada/hay-voluntad-de-diego-fernandez-para-pagar-edil
"
Monterrey.- El gobernador de Nuevo León, Jaime Rodríguez Calderón, aseguró que ha recibido amenazas por cerrar de manera definitiva el penal del Topo Chico, porque con esta medida le quitó un negocio de muchos millones de pesos al crimen organizado.
Aunque el mandatario no citó cifras, algunas fuentes relacionadas con el sistema penitenciario estiman en hasta 15 millones de pesos mensuales lo que obtenía un grupo del narcotráfico por concepto de cuotas de extorsión a los internos para no ser golpeados, venta de drogas y otras mercancías o privilegios.
“El tema de la maldad y la violencia es complicado, yo no puedo ir al cine porque a lo mejor alguien está enojado, ustedes sí pueden ir al cine, ya no puedo ir a muchos lugares porque arriesgo a los que van conmigo, porque tomé esta decisión, y sé que a muchos les va a molestar, y sé que a muchos les está molestando”, expuso el gobernador.
“Recibo muchos mensajes, muchos no agradables, que no los digo para no preocupar a nadie, pero todos los días cada rato, porque tomé esta decisión”, puntualizó.
Explicó que esto ocurre porque “le quitamos a la delincuencia organizada una gran cantidad de ingresos, millones de pesos, y eso no es sencillo, por eso los gobernantes decían que lo resuelva el que sigue, pero bueno, me tocó y tomé la decisión y lo hice pensando en que aquí seguiré viviendo, en que aquí mis hijos van a crecer y mis amigos, todos los que están en mi entorno, seguirán viviendo en Nuevo León”.
Al encabezar la ceremonia de cierre de operaciones del penal del Topo Chico, el mandatario estatal afirmó que se está haciendo un trabajo profesional para tener el control completo en los reclusorios.
“Hoy lo tenemos, el autogobierno no va a regresar, no más extorsiones a los presos, a sus familias que han perdido patrimonio además de la tranquilidad, ese es el reto y ese es el encargo”, a los secretarios de Gobierno y de Seguridad, señaló ""El Bronco"".
 Foto: Emilio Vasquez / EL UNIVERSAL

Ante cientos de invitados, entre funcionarios estatales y de los otros poderes, así como estudiantes de las preparatorias militarizadas y de los Conalep, además de vecinos del sector y el último grupo de internos que al final de la ceremonia serían trasladados al reclusorio de Apodaca, confesó que la noche del 10 de febrero de 2016, cuando ocurrió en ese sitio, la masacre más grande en la historia penitenciaria del país, no estaba en la entidad, lo que explicaría su tardanza de más de siete horas para dar la cara sobre aquellos hechos.
Ese día se había reunido en la Ciudad de México con el entonces secretario de Hacienda, Luis Videgaray, a quien, dijo, convenció de apoyar más a Nuevo León, para bajar los índices delictivos y que no se alejaran las inversiones, “porque el estado le da mucho al país, pero el centro siempre ha sido aberrante y pichicato” con el resto.
Expuso que en la noche de ese 10 de febrero empezó a dolerle el estómago por algo que comió y fue con el médico del hotel que le recetó una Buscapina, pero no mejoró, mientras su temperatura subió a casi 40 grados.
“A las doce de la noche, me habló Carlos Guevara, alcalde de García, entonces director de la Guardia Gubernamental y me avisa que empezaba a haber problemas en el penal del Topo Chico; le llamo al general Antúnez (Cuauhtémoc) que era el secretario de Seguridad y me dice me estoy trasladando al penal, localizo a Manuel González (Secretario de Gobierno) y le digo de inmediato, ponte al mando, traten de controlar eso”.
Y así al paso de los minutos fue aumentando la cifra de muertos hasta llegar a 49. A las cinco de la mañana del once de febrero, pudo conseguir un “raid”, que lo trajera a Monterrey. “Llegué aquí a este penal, a las siete de la mañana, evidentemente no estamos preparados nadie, ningún gobernante, ningún humano para ver lo que yo vi ese día”, comentó.
""El Bronco"" afirmó que esa matanza a causa de una disputa por el control del penal entre los internos, ocurrió porque gobiernos fueron y vinieron, “todos ellos pateando el bote, que lo resuelva el que sigue, porque si yo lo resuelvo no me va a dar votos para la siguiente elección”.
Mientras él, dijo, “al estar aquí frente a todos los que ya no están porque fallecieron de una manera criminal y violenta, tomé esa decisión, buscar cómo resolver un problema al que todo mundo le sacaba la vuelta”.
Afirmó que construir nuevas celdas en el penal de Apodaca, habilitar un centro penitenciario especial para mujeres, a fin de cerrar el de Topo Chico, requirió una inversión de mil cien millones de pesos, que hubiera preferido utilizar para las escuelas que no tienen aulas suficientes.
 Foto: Emilio Vasquez / EL UNIVERSAL
Pero se tienen que usar recursos millonarios para tranquilizar y pacificar a una sociedad que se pierde a sí misma, a causa de papás y mamás que no han sabido serlo, dijo y añadió que le gustaría hacerles entender su responsabilidad y que “la tranquilidad de un país depende más de ellos que de cualquier gobernante”.
Asimismo expuso que tratará de convencer al presidente Andrés Manuel López Obrador, para que vea más hacia donde más se produce, pues “el asistencialismo crea delincuentes, y hace a la gente corta de ambición y corta de visión”.
Agregó que si analizamos el origen de la violencia y la maldad, algunos, los que quieren votos, dicen que la falta de oportunidades, pero “los que no queremos votos, pensamos que la sociedad tiene que reconvertirse”.
No obstante, agradeció al presidente y a sus secretarios de Gobernación y Seguridad, porque apoyaron el traslado de 846 reos de alta peligrosidad a penales federales de otros estados, lo que ayudó a desactivar el autogobierno de los reclusorios del estado.
También reconoció el trabajo realizado por el equipo encabezado por Eduardo Guerrero Durán, como asesor de políticas penitenciarias que ha conducido este proyecto. Guerrero a su vez señaló que el cierre del penal del Topo Chico es apenas una de las mil 152 acciones que se tienen que instrumentar en el corto mediano y largo plazo, en el proceso de reingeniería del sistema penitenciario de la entidad.
El penal estará abierto y en pie, al menos un mes y medio para que lo visiten familias y sobre todo los jóvenes, para que observen las condiciones en las que estaban los internos, para que eviten incurrir en conductas que los lleven a estar presos.
Después será demolido para crear un parque que abarcaría el doble de la Alameda Mariano Escobedo, en el terreno de diez hectáreas que ocupa el clausurado centro penitenciario.
 Foto: Emilio Vasquez / EL UNIVERSAL

afcl
",“El Bronco” denuncia amenazas por cerrar penal de Topo Chico,http://www.eluniversal.com.mx/estados/el-bronco-denuncia-amenazas-por-cerrar-penal-de-topo-chico
"
Ante el desplazamiento e intensificación de la tormenta tropical “Narda”, que dejó estragos en cinco entidades del Pacífico, la Secretaría de la Defensa Nacional (Sedena) activó esta noche el Plan DN-III-E, en su fase de prevención, en Aguascalientes, Baja California Sur, Chihuahua, Durango, Guanajuato, Nayarit, Sinaloa, Sonora y Zacatecas.
Informó que 311 efectivos del Ejército fueron desplegados en dichas entidades que registraron lluvias torrenciales e intensas, los cuales realizan recorridos de vigilancia, revisión de cauces de los afluentes y evacuación de familias.
En tanto, señaló, en Oaxaca, Guerrero, Michoacán, Jalisco y Colima, los afectados por “Narda"" son auxiliados por 548 elementos.
Reportó que en Colima, los elementos realizan la remoción de árboles caídos, arrastre de vehículos varados, así como recorridos de seguridad en las áreas afectadas; en Jalisco, llevan a cabo el retiro de tierra, piedras y actividades de seguridad.
En tanto que Guerrero, realizan la evacuación de damnificados, remoción de lodo, árboles y cables caídos, traslado de bienes muebles de las familias afectadas, limpieza de vialidades, así como el llenado y colocación de sacos de tierra, para contener el incremento en el cauce de los ríos y recorrido de seguridad.
En Oaxaca, informó la Sedena, atienden la evacuación de más de 55 personas afectadas por el desbordamiento de los ríos “Juxtlahuaca” y “Las Arenas”, así como el llenado y colocación de sacos de tierra, para contener el incremento en el cauce de ambos ríos, remoción de árboles caídos, lodo, escombro y piedras ante el deslave de dos cerros en Puerto Escondido y en la comunidad El Azulillo, Pinotepa Nacional, respectivamente, liberación de caminos y carreteras obstruidas, así como recorridos de seguridad.
Por último, en Michoacán evacuaron 30 personas damnificadas ante el desbordamiento del río “El Cuche” y del canal “El Camalote”, así como recorridos de seguridad.
Recordó que la Fuerza de Apoyo para Casos de Desastre (F.A.C.D.) en el Valle de México está preparada para cualquier emergencia, la cual está integrada por componentes aéreos y terrestres con capacidad de traslado a todo el país.
cev
","Sedena activa Plan DN-III-E en nueve estados por ""Narda""",http://www.eluniversal.com.mx/nacion/sociedad/sedena-activa-plan-dn-iii-e-en-nueve-estados-por-narda
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  



Las Becas Benito Juárez de primaria se otorgan solo una por familia. 
De acuerdo con información de la Coordinación Nacional de Becas para el Bienestar Benito Juárez, si tienes más de una hija o hijo en educación básica, solo se recibirá un apoyo único por familia.

La inscripción a las becas Benito Juárez de nivel básico, entre las que se incluye primaria, se realiza solamente a través del Censo del Bienestar.
Esto significa que NO hay registro por internet, la única forma de inscribirse en las becas AMLO de primaria es a través de la encuesta que realizan los Servidores de la nación.
Las Becas de AMLO de nivel básico se entregan a las familias que se encuentran debajo de la Línea de Pobreza Extrema por Ingresos (LPEI), que cuenten con estudiantes de educación básica y/o educación inicial que puedan acceder a las becas.
Esto significa que las becas AMLO son para familias cuyos integrantes tienen un ingreso menor a 1,552.41 pesos en entornos urbanos y 1,100.29 pesos en zonas rurales. Ambos montos corresponden a la LPEI que señala el Coneval.
Las Becas Benito Juárez sustituyeron a Prospera 2019, así que algunos de los beneficiarios de dicho programa continúan recibiendo el beneficio.
Las Becas para el Bienestar Benito Juárez son apoyos de 800 pesos mensuales que se pagan bimestralmente. 
Las Becas para el Bienestar se pagan mediante tarjetas bancarias; a través de órdenes de pago en sucursales para retirar el monto, y en mesas de pago (cuando no haya otra vía de pago disponible). 
Si tienes alguna duda sobre las Becas AMLO 2019, puedes acudir o llamar a las representaciones estatales.
TE PUEDE INTERESAR:

Estas son las oficinas de las Becas AMLO
Becas Benito Juárez: requisitos, monto, pagos y registro
¿Cuándo se puede cobrar la Beca Benito Juárez?
¿A cuántos les han dado Becas AMLO de primaria?
9 datos sobre los pagos de las Becas de AMLO
Los estados con más Becas AMLO de primaria, secundaria y kínder
Beca AMLO para 2 de cada 10 alumnos en escuelas públicas

 
Reglas de Operacion Becas B... by Laísa Salander on Scribd


 
 
 
",Becas Benito Juárez de primaria 2019 se otorgan por familia,http://www.unionguanajuato.mx/articulo/2019/09/30/educacion/becas-benito-juarez-de-primaria-2019-se-otorgan-por-familia
